Date,AMZN,SP500,TSLA
2014-04-04,-3.235192635,-1.261818691,-6.020772112
2014-04-07,-1.635728076,-1.080968233,-2.244416979
2014-04-08,2.887645448,0.374216818,3.754611564
2014-04-09,1.438690338,1.08576696,0.679814283
2014-04-10,-4.531521024,-2.110733778,-6.052517939
2014-04-11,-1.711257558,-0.95334298,-0.20113222
2014-04-14,1.33182679,0.818206435,-2.832117604
2014-04-15,0.053655956,0.673320959,-2.132868306
2014-04-16,2.375840298,1.043222459,2.64616072
2014-04-17,0.379123758,0.136127988,-0.498612159
2014-04-21,1.817565683,0.376637179,3.110640493
2014-04-22,-0.469723402,0.408214506,6.744393893
2014-04-23,-1.449931471,-0.221713663,-4.993793273
2014-04-24,3.799454869,0.171411804,-0.062661938
2014-04-25,-10.40607216,-0.813044067,-3.929873782
2014-04-28,-2.415243485,0.322971565,-0.672872937
2014-04-29,1.273003385,0.474809046,4.149137442
2014-04-30,1.24058057,0.298645385,0.467575275
2014-05-01,1.228681908,-0.014381944,-0.077043394
2014-05-02,0.038910946,-0.134990294,1.519174693
2014-05-05,0.660043173,0.186864538,2.666617806
2014-05-06,-4.172355893,-0.902985313,-4.402874001
2014-05-07,-1.582929396,0.559993283,-2.9026695
2014-05-08,-1.511242423,-0.137566509,-11.99531354
2014-05-09,1.350325368,0.151722699,2.034049534
2014-05-12,3.569415884,0.962516031,1.313505935
2014-05-13,0.585910195,0.042057303,2.929435915
2014-05-14,-2.331440853,-0.471318552,0.24149985
2014-05-15,-0.81993605,-0.94069997,-1.070771962
2014-05-16,0.846626282,0.373914049,1.562493354
2014-05-19,#VALUE!,#VALUE!,#VALUE!
2014-05-20,1.481644057,-0.65207005,-0.403794442
2014-05-21,1.260247234,0.80825185,2.102586788
2014-05-22,-0.032847947,0.235889628,2.686038947
2014-05-23,2.375515266,0.423911891,1.174223065
2014-05-27,-0.455892375,0.596912836,2.034082896
2014-05-28,-0.212650467,-0.111551473,-0.625973282
2014-05-29,1.160324601,0.535221071,-5.47945E-05
2014-05-30,-0.392850415,0.184115853,-1.181883449
2014-06-02,-1.194190941,0.072673975,-1.48870764
2014-06-03,-0.535742326,-0.037983669,0.117121279
2014-06-04,-0.133640203,0.188905487,-0.464707786
2014-06-05,5.32837985,0.650326017,1.416381397
2014-06-06,1.867587617,0.461626139,0.611859873
2014-06-09,-0.66049604,0.093750939,-1.383481943
2014-06-10,1.48802818,-0.024683607,-1.47701345
2014-06-11,0.835742369,-0.354413286,1.066874853
2014-06-12,-2.810694442,-0.711496137,-0.465785624
2014-06-13,0.11031219,0.312883737,1.414785064
2014-06-16,0.412833727,0.083553335,8.445183712
2014-06-17,-0.612416488,0.216939056,3.094753619
2014-06-18,2.65462219,0.768842112,-1.983625504
2014-06-19,-2.231873678,0.127584138,0.294479586
2014-06-20,-0.860062047,0.172746778,0.786986188
2014-06-23,0.933234785,-0.013329489,3.269207097
2014-06-24,-0.945767858,-0.645720245,-2.009885146
2014-06-25,#VALUE!,#VALUE!,#VALUE!
2014-06-26,-0.535991933,-0.118067501,-0.546152149
2014-06-27,-0.344585981,0.190794923,1.457804
2014-06-30,0.064568013,-0.037342216,0.417325059
2014-07-01,2.315990057,0.66544771,-0.141843323
2014-07-02,0.138183676,0.065750027,-4.387465581
2014-07-03,1.384279865,0.546345419,-0.078604404
2014-07-07,-1.174420332,-0.393233495,-2.916819665
2014-07-08,-2.963692122,-0.707485783,-1.625577202
2014-07-09,1.884373053,0.46324206,1.804840705
2014-07-10,-0.623312432,-0.414072404,-1.627195146
2014-07-11,5.424586567,0.146874581,-0.607984148
2014-07-14,2.600103831,0.483076519,3.853526922
2014-07-15,-0.248082267,-0.193506082,-3.19120226
2014-07-16,0.410959495,0.419118912,-1.108334068
2014-07-17,-0.974206928,-1.190570173,-0.813867076
2014-07-18,1.746497752,1.021151322,2.122058972
2014-07-21,0.306147267,-0.232376843,0.235981099
2014-07-22,0.29969175,0.500306301,-0.436304681
2014-07-23,-0.751117036,0.17523531,1.31650005
2014-07-24,0.131056997,0.048721454,0.470736779
2014-07-25,-10.14618167,-0.486176764,0.013339561
2014-07-28,-1.117379412,0.028729129,0.557469587
2014-07-29,-0.128153827,-0.45391643,0.084362328
2014-07-30,0.78123568,0.006008894,1.722695218
2014-07-31,-2.996406121,-2.020302787,-2.485753459
2014-08-01,-1.912859543,-0.286376442,4.367985273
2014-08-04,2.123398575,0.71627666,2.225603582
2014-08-05,-0.424964375,-0.973295302,-0.012599461
2014-08-06,#VALUE!,#VALUE!,#VALUE!
2014-08-07,-0.780489951,-0.557321137,1.380272179
2014-08-08,1.703094991,1.146460088,-1.702356974
2014-08-11,0.481709574,0.275480304,4.410917761
2014-08-12,0.310466904,-0.163853035,0.246446257
2014-08-13,2.156160072,0.668421931,0.134488827
2014-08-14,2.101616755,0.433557635,0.410125591
2014-08-15,0.12591667,-0.006192269,0.240681673
2014-08-18,0.269340123,0.849493495,-0.7932403
2014-08-19,0.179142457,0.498764256,-1.230954795
2014-08-20,0.193710151,0.247420025,-0.409841311
2014-08-21,-0.858480735,0.294472519,-0.537281808
2014-08-22,-0.397376319,-0.199539699,0.954689118
2014-08-25,0.730076265,0.477553218,2.222101239
2014-08-26,2.311183902,0.104970718,-0.309067929
2014-08-27,0.394074912,0.004916383,0.575172246
2014-08-28,-0.925175929,-0.169242649,0.231335561
2014-08-29,-0.288683394,0.331436644,2.189102316
2014-09-02,0.980202899,-0.05453102,5.208539423
2014-09-03,-0.992196049,-0.078026637,-1.0366944
2014-09-04,2.029336133,-0.153642148,1.710025962
2014-09-05,0.124106621,0.502215205,-3.070828084
2014-09-08,-1.173289107,-0.307866783,1.687178538
2014-09-09,-3.74704139,-0.656734362,-1.29516799
2014-09-10,0.477920482,0.363862168,0.936344823
2014-09-11,-0.244850171,0.088069496,-0.281518402
2014-09-12,0.202400041,-0.598150133,-0.39688586
2014-09-15,-2.228905849,-0.071122558,-9.514627854
2014-09-16,1.187656957,0.745541114,2.67397129
2014-09-17,-1.153924385,0.129370928,0.245048735
2014-09-18,0.308084462,0.487843518,0.92909242
2014-09-19,1.925869261,-0.047820546,-1.720509259
2014-09-22,-2.079998263,-0.804642427,-3.6482673
2014-09-23,-0.268572865,-0.57943457,0.151756795
2014-09-24,1.405216867,0.780142866,0.688436619
2014-09-25,-1.932033305,-1.630173539,-2.079946381
2014-09-26,0.396703416,0.853816556,-0.14193719
2014-09-29,-0.431065605,-0.25508729,-0.544958109
2014-09-30,0.192357795,-0.279091255,-1.057624498
2014-10-01,-1.556610274,-1.333792809,-1.010608071
2014-10-02,0.298725336,0.000432153,4.548560189
2014-10-03,#VALUE!,#VALUE!,#VALUE!
2014-10-06,-0.167532846,-0.156720786,2.097586933
2014-10-07,-1.63346148,-1.524244018,-0.403781381
2014-10-08,1.788359922,1.731012554,-0.111871738
2014-10-09,-2.297742132,-2.087867052,-0.879436682
2014-10-10,-1.270089077,-1.151762794,-8.143522041
2014-10-13,-1.599209287,-1.660558133,-5.340437467
2014-10-14,0.605056678,0.157707177,1.093723432
2014-10-15,-0.761925056,-0.813384871,1.155926227
2014-10-16,-1.021700614,0.014441951,-1.469216199
2014-10-17,0.25716876,1.280126543,0.497925665
2014-10-20,0.84277252,0.910056817,1.305791909
2014-10-21,2.934800864,1.938482261,2.091000482
2014-10-22,-0.751287373,-0.732664864,-1.818130731
2014-10-23,0.067019232,1.222775781,1.796768778
2014-10-24,-8.708711056,0.702841632,-0.021277902
2014-10-27,1.008595265,-0.150297076,-5.94167541
2014-10-28,1.919532472,1.186781665,9.092417625
2014-10-29,-0.498578911,-0.138658996,-1.942405514
2014-10-30,1.668957881,0.621052298,0.234889658
2014-10-31,2.114057662,1.166256658,1.265683672
2014-11-03,0.085029802,-0.011947675,0.367498111
2014-11-04,-0.956466208,-0.283440119,-1.520276364
2014-11-05,-2.099118079,0.568403674,-3.388304309
2014-11-06,0.040442628,0.376812985,4.34212535
2014-11-07,1.079576815,0.034897718,-0.423797691
2014-11-10,1.735612117,0.311477916,0.717599104
2014-11-11,2.236267849,0.069617768,3.712287003
2014-11-12,-0.160407206,-0.070163669,-0.791746515
2014-11-13,1.582833668,0.052943043,1.03832059
2014-11-14,#VALUE!,#VALUE!,#VALUE!
2014-11-17,-1.46581737,0.073454083,-1.833678108
2014-11-18,0.580213217,0.512030163,1.454004567
2014-11-19,0.494190537,-0.150310873,-3.941714985
2014-11-20,1.217467974,0.196461592,0.390722212
2014-11-21,0.630252027,0.522266466,-2.413244367
2014-11-24,0.900787759,0.285938182,1.609789949
2014-11-25,-0.178979509,-0.11512395,0.553690471
2014-11-26,-0.439746915,0.280177858,0.140951016
2014-11-28,1.508460717,-0.254593835,-1.590455695
2014-12-01,-3.804080709,-0.685333768,-5.411321189
2014-12-02,0.094991433,0.636361909,-0.090753833
2014-12-03,-3.052542398,0.375685177,-0.924704064
2014-12-04,0.135739166,-0.116284558,-0.445858378
2014-12-05,-1.366078252,0.166355748,-2.022258326
2014-12-08,-1.934647662,-0.728356981,-4.269424924
2014-12-09,1.892917727,-0.023867412,1.173255327
2014-12-10,-2.154321478,-1.648694275,-3.304577666
2014-12-11,0.495675199,0.452461185,-0.458618532
2014-12-12,-0.013089936,-1.634728771,-0.904192867
2014-12-15,-0.407626389,-0.636333413,-1.440336097
2014-12-16,#VALUE!,#VALUE!,#VALUE!
2014-12-17,1.286290511,2.014752559,3.969450273
2014-12-18,-0.385564723,2.373082654,5.868444004
2014-12-19,0.726144532,0.455909008,0.470753972
2014-12-22,2.189839426,0.38024007,1.498051657
2014-12-23,-0.081643492,0.174429077,-0.735004109
2014-12-24,-1.070086172,-0.013958018,0.582064809
2014-12-26,1.980012853,0.330356217,2.470740582
2014-12-29,0.949865591,0.086112906,-0.930515036
2014-12-30,-0.559242873,-0.490114064,-1.553863399
2014-12-31,0.016063147,-1.036493184,0.080907339
2015-01-02,-0.591462473,-0.034056933,-1.403677436
2015-01-05,#VALUE!,#VALUE!,#VALUE!
2015-01-06,-2.30985584,-0.893380278,0.564768577
2015-01-07,1.054315707,1.15619139,-0.15639987
2015-01-08,0.681184799,1.772934662,-0.156635109
2015-01-09,-1.181848044,-0.843959613,-1.898090468
2015-01-12,-1.876572117,-0.812716487,-2.176871685
2015-01-13,1.136180592,-0.258243364,1.003735076
2015-01-14,-0.500075088,-0.583085051,-5.826287866
2015-01-15,-2.178671841,-0.92919991,-0.42656385
2015-01-16,1.312051431,1.333407127,0.623385831
2015-01-20,-0.448215596,0.154793057,-0.592281325
2015-01-21,2.662495907,0.471991693,2.388725427
2015-01-22,4.302941423,1.515321707,2.536509
2015-01-23,0.664758762,-0.550747821,-0.163895487
2015-01-26,-0.877834284,0.256434631,2.579508666
2015-01-27,-0.944294661,-1.347938367,-0.276458152
2015-01-28,-0.930256138,-1.358859888,-3.261772838
2015-01-29,2.556481971,0.948814728,2.882134787
2015-01-30,12.84943362,-1.307792104,-0.782865035
2015-02-02,2.76510065,1.287889635,3.541614964
2015-02-03,#VALUE!,#VALUE!,#VALUE!
2015-02-04,0.329510734,-0.416498029,0.086942465
2015-02-05,2.47486673,1.023798891,1.110187653
2015-02-06,0.104167919,-0.342484961,-1.656335368
2015-02-09,-0.998990408,-0.425733546,0.055078529
2015-02-10,#VALUE!,#VALUE!,#VALUE!
2015-02-11,0.572036203,-0.002958215,-1.626784367
2015-02-12,0.539589712,0.959747307,-4.773893163
2015-02-13,1.227857875,0.406563742,0.437646272
2015-02-17,-1.690425417,0.159547794,0.284140774
2015-02-18,-0.55029673,-0.031518042,0.053730096
2015-02-19,1.496578544,-0.106316991,3.48445337
2015-02-20,1.221972713,0.610702097,2.518594859
2015-02-23,-0.921793067,-0.030420726,-4.604504871
2015-02-24,-0.408692651,0.275387641,-1.570198996
2015-02-25,1.774926209,-0.076683886,-0.171705549
2015-02-26,-0.148103308,-0.147794046,1.669261862
2015-02-27,#VALUE!,#VALUE!,#VALUE!
2015-03-02,1.436311349,0.610541646,-3.000279799
2015-03-03,-0.272718972,-0.454969486,1.123664184
2015-03-04,-0.492696284,-0.439898315,1.432778179
2015-03-05,1.326286388,0.119481742,-0.898167882
2015-03-06,-2.015983142,-1.427617814,-3.422377592
2015-03-09,-0.40340287,0.393611447,-1.559505256
2015-03-10,-2.419729277,-1.710736914,-0.293864038
2015-03-11,-0.853491453,-0.192034262,1.780941817
2015-03-12,2.12529901,1.252215429,-1.387774853
2015-03-13,-0.982851329,-0.609378512,-1.258796875
2015-03-16,0.744647483,1.344236105,3.652984249
2015-03-17,-0.383779519,-0.332597163,-0.496916479
2015-03-18,0.861996934,1.20845537,3.024652437
2015-03-19,-0.507825999,-0.488503685,-2.553420408
2015-03-20,1.396773448,0.897210816,1.234336655
2015-03-23,-0.89706237,-0.174753068,0.779433943
2015-03-24,-0.272315079,-0.615861973,1.041474467
2015-03-25,-0.840273161,-1.466647439,-3.747781261
2015-03-26,-0.977940139,-0.238060496,-2.022398784
2015-03-27,#VALUE!,#VALUE!,#VALUE!
2015-03-30,1.081616634,1.216183436,2.966315564
2015-03-31,-0.66699803,-0.883523385,-0.949068086
2015-04-01,-0.495771085,-0.397380255,-0.627116015
2015-04-02,0.535963505,0.352290459,1.801412272
2015-04-06,1.278508698,0.658652458,6.14244418
2015-04-07,-0.70003901,-0.206458062,0.073780572
2015-04-08,1.797219098,0.267839351,2.151293578
2015-04-09,0.611891613,0.444675429,1.158495466
2015-04-10,-0.232377168,0.518882898,0.384748161
2015-04-13,-0.075873156,-0.459235479,-0.532524906
2015-04-14,0.71658869,0.162788419,-1.112136021
2015-04-15,-0.431997728,0.513471511,0.178163787
2015-04-16,0.67312009,-0.07792949,-0.54525672
2015-04-17,-2.752304826,-1.137597788,0.043509326
2015-04-20,3.647077659,0.91922003,-0.737817178
2015-04-21,0.427768167,-0.148225032,1.996729476
2015-04-22,-0.353485984,0.5073761,4.678397192
2015-04-23,0.048649392,0.235411907,-0.383606993
2015-04-24,13.21770955,0.224944455,-0.077880057
2015-04-27,-1.480373137,-0.415128285,5.832886469
2015-04-28,-2.131873382,0.276403463,-0.463311191
2015-04-29,0.013892048,-0.374816999,0.851025677
2015-04-30,-1.783597964,-1.0181375,-2.791982145
2015-05-01,0.25806687,1.086350245,-0.008870965
2015-05-04,0.04011452,0.293561115,1.962568927
2015-05-05,-0.438326341,-1.190855116,1.052902318
2015-05-06,-0.497556968,-0.446677723,-1.087782717
2015-05-07,1.839256383,0.376588872,2.726799523
2015-05-08,1.582594688,1.336705226,-0.080382507
2015-05-11,-0.193983214,-0.510365257,1.209735061
2015-05-12,-0.423761622,-0.295481839,2.168400005
2015-05-13,-0.967578362,-0.030582334,-0.639533434
2015-05-14,1.259347066,1.07210567,0.377547846
2015-05-15,-1.46347258,0.07675705,1.923163449
2015-05-18,-0.178647628,0.304249069,-0.036260571
2015-05-19,-0.833638718,-0.064412952,-0.649392608
2015-05-20,0.508450205,-0.093177115,-1.135421657
2015-05-21,1.81647528,0.233432366,0.518322137
2015-05-22,-0.931095189,-0.223693273,0.855326911
2015-05-26,-0.506472674,-1.03360271,-0.109131252
2015-05-27,1.388713316,0.912037084,-0.012180721
2015-05-28,-1.130617516,-0.126811167,1.611592083
2015-05-29,0.621588699,-0.63390629,-0.258892169
2015-06-01,0.39292828,0.20570691,-0.539760847
2015-06-02,0.016155466,-0.10099267,-0.442029489
2015-06-03,1.290884374,0.211580722,0.257291181
2015-06-04,-1.339783572,-0.866138391,-1.240731781
2015-06-05,-0.893140009,-0.143803726,1.300790634
2015-06-08,-0.811424629,-0.649638234,2.829380702
2015-06-09,0.46639072,0.041771755,-0.113268026
2015-06-10,1.235576226,1.196994389,-2.092102674
2015-06-11,0.509389044,0.173684267,0.282783331
2015-06-12,-0.706954271,-0.701914863,-0.286825042
2015-06-15,-1.464456808,-0.463356322,-0.12376262
2015-06-16,0.843732169,0.567318237,1.088339256
2015-06-17,0.128614251,0.197741026,2.839335295
2015-06-18,2.670772047,0.985345219,0.566665089
2015-06-19,-1.022557348,-0.531788921,0.236435344
2015-06-22,0.314477049,0.607609428,-1.041581912
2015-06-23,2.198877939,0.063511824,2.988071821
2015-06-24,-1.161534099,-0.738128761,-0.938457068
2015-06-25,-0.168054924,-0.297855185,1.355870929
2015-06-26,-0.455505291,-0.039043002,-0.634499941
2015-06-29,-1.898821708,-2.108751714,-1.916539184
2015-06-30,0.979178933,0.2654414,2.353529389
2015-07-01,0.75728553,0.691154875,0.331167474
2015-07-02,0.073074222,-0.030861834,3.95916348
2015-07-06,-0.382311512,-0.386978039,-0.107251001
2015-07-07,0.155770892,0.606201259,-4.325053174
2015-07-08,#VALUE!,#VALUE!,#VALUE!
2015-07-09,1.085491598,0.225909976,1.154222165
2015-07-10,2.077731536,1.226271212,0.475734993
2015-07-13,2.682875161,1.100499479,1.154762812
2015-07-14,2.171280488,0.444299902,1.322441243
2015-07-15,-0.94529144,-0.073580433,-0.949404773
2015-07-16,3.051445935,0.798245961,1.336297309
2015-07-17,1.571198688,0.110502391,2.948398395
2015-07-20,1.048238916,0.077038834,2.729413314
2015-07-21,-0.020573125,-0.427161799,-5.644258996
2015-07-22,0.055255521,-0.239111316,0.411439498
2015-07-23,-1.255158315,-0.569275816,-0.250493186
2015-07-24,9.346401384,-1.076156864,-0.672215189
2015-07-27,0.3751491,-0.579202867,-4.784705957
2015-07-28,-1.017604804,1.230952565,4.562078745
2015-07-29,0.562958345,0.729159481,-0.378386432
2015-07-30,1.456238003,0.002809319,1.119454317
2015-07-31,-0.113734241,-0.227437781,-0.240208392
2015-08-03,-0.209141711,-0.2760968,-2.341714562
2015-08-04,-0.58676014,-0.225251328,2.390494357
2015-08-05,0.956091409,0.310956444,1.435466363
2015-08-06,-1.415934813,-0.778346975,-9.304372482
2015-08-07,-1.300332177,-0.28792972,-1.481724021
2015-08-10,0.263679737,1.2726562,-0.566550157
2015-08-11,0.658111651,-0.9603339,-1.575788827
2015-08-12,-0.294357865,0.094905595,0.336405134
2015-08-13,0.710492221,-0.127629972,1.805796864
2015-08-14,0.35053498,0.390405807,0.263535742
2015-08-17,0.693668511,0.519761757,4.754551693
2015-08-18,#VALUE!,#VALUE!,#VALUE!
2015-08-19,-0.393342751,-0.828968462,-2.12041642
2015-08-20,-3.269146094,-2.132650843,-5.256271343
2015-08-21,-4.219443824,-3.236979006,-4.826029807
2015-08-24,-6.49614456,-4.021226641,-5.29444432
2015-08-25,0.645316558,-1.361452394,0.528574888
2015-08-26,7.116704415,3.82907518,2.162454453
2015-08-27,3.45420975,2.400698031,7.763100036
2015-08-28,-0.06952449,0.060800324,2.23415011
2015-08-31,-0.993368787,-0.84276264,0.233094407
2015-09-01,-3.239818608,-3.002347169,-4.27803761
2015-09-02,2.782339429,1.812657514,3.726255089
2015-09-03,-1.148555237,0.116329402,-0.859674755
2015-09-04,-1.139882218,-1.544940455,-1.493462469
2015-09-08,3.647985666,2.477281503,2.546468368
2015-09-09,-0.125775529,-1.39961316,0.297633449
2015-09-10,1.029574839,0.526270558,-0.173043602
2015-09-11,1.36912449,0.44756367,0.705674822
2015-09-14,-1.53423397,-0.40996853,1.171809383
2015-09-15,0.189506959,1.274777007,0.149782593
2015-09-16,0.956200998,0.866554905,3.365613581
2015-09-17,2.153181213,-0.256653651,-0.06887954
2015-09-18,0.257398674,-1.62984228,-0.555042761
2015-09-21,1.493402455,0.455320056,1.364077341
2015-09-22,-1.838601299,-1.239602618,-1.241699214
2015-09-23,-0.433870413,-0.205238782,0.045816459
2015-09-24,-0.434048575,-0.337193978,0.785662895
2015-09-25,-1.796163449,-0.046864131,-2.38871316
2015-09-28,-3.927610487,-2.600395073,-3.35674329
2015-09-29,-1.598098445,0.122935403,-0.719350734
2015-09-30,3.139026185,1.88934326,0.706751608
2015-10-01,1.709988634,0.196919896,-3.49042498
2015-10-02,2.244363944,1.421187518,3.155261251
2015-10-05,2.070148492,1.812322392,-0.575363396
2015-10-06,-1.146986076,-0.359523735,-1.923782625
2015-10-07,0.826296318,0.800269788,-4.013974992
2015-10-08,-1.633542564,0.877813648,-2.285072368
2015-10-09,1.237524445,0.072293078,-2.6958736
2015-10-12,1.906335456,0.12730205,-2.342855215
2015-10-13,-0.234900131,-0.685046776,1.687884826
2015-10-14,-0.744411251,-0.472907466,-1.087004734
2015-10-15,3.18084229,1.474135951,2.021808224
2015-10-16,1.468353639,0.455923946,2.54287913
2015-10-19,0.417785893,0.026968711,0.478921608
2015-10-20,-2.164106457,-0.142264868,-6.835167792
2015-10-21,-0.915296017,-0.584299729,-1.38974674
2015-10-22,#VALUE!,#VALUE!,#VALUE!
2015-10-23,6.041546849,1.096830985,-1.250153286
2015-10-26,1.586509317,-0.191575458,2.908092627
2015-10-27,0.393515024,-0.255793378,-2.307429129
2015-10-28,0.991660853,1.176939256,1.233042524
2015-10-29,1.519559622,-0.045179341,-0.62667821
2015-10-30,-0.103982599,-0.482339965,-2.246076453
2015-11-02,0.390500175,1.180223279,3.261193744
2015-11-03,-0.485004827,0.272407884,-2.577516553
2015-11-04,2.470394591,-0.355166672,10.59219611
2015-11-05,2.267540313,-0.113306375,0.060395565
2015-11-06,0.565767953,-0.034768203,0.254239251
2015-11-09,-0.590206779,-0.987156461,-3.072212835
2015-11-10,0.637155207,0.150918138,-3.997578837
2015-11-11,2.036187334,-0.323330746,1.184648121
2015-11-12,-1.142815222,-1.408943716,-2.842682017
2015-11-13,-3.555583831,-1.127091458,-2.737448667
2015-11-16,0.846415128,1.479330263,3.378731827
2015-11-17,-0.698628063,-0.134027702,-0.144757329
2015-11-18,3.09779454,1.603323002,3.250342441
2015-11-19,-0.342712043,-0.112401435,0.329640742
2015-11-20,1.079935867,0.380295545,-0.810312032
2015-11-23,1.56447678,-0.123562385,-1.032538437
2015-11-24,-1.161369049,0.122125009,0.229364777
2015-11-25,0.622333907,-0.012941488,5.087137256
2015-11-27,#VALUE!,#VALUE!,#VALUE!
2015-11-30,-1.264564824,-0.465207396,-0.584611323
2015-12-01,2.122326046,1.062393909,2.96524459
2015-12-02,-0.45018763,-1.105686659,-2.216753596
2015-12-03,-1.454318212,-1.447810062,0.309852346
2015-12-04,0.954476712,2.031730832,-1.006347162
2015-12-07,-0.418686427,-0.701459188,0.324969861
2015-12-08,1.113437566,-0.651132637,-1.926481998
2015-12-09,-1.868745564,-0.776908648,-0.975105225
2015-12-10,-0.372260879,0.224858243,1.129332023
2015-12-11,-3.404681996,-1.961441553,-4.52694178
2015-12-14,2.736471951,0.4743466,0.716176618
2015-12-15,0.110792706,1.056148433,1.141665968
2015-12-16,2.567376749,1.440871776,5.892647727
2015-12-17,-0.760757571,-1.515696807,-0.478952722
2015-12-18,-0.97566257,-1.795968687,-1.263579735
2015-12-21,0.055530495,0.77466626,0.906934402
2015-12-22,-0.205006673,0.877672608,-1.128771014
2015-12-23,0.082764324,1.234022649,-0.108921941
2015-12-24,-0.137428528,-0.160210727,0.377818089
2015-12-28,1.85469607,-0.218477196,-0.705463527
2015-12-29,2.741616742,1.057010233,3.535428513
2015-12-30,#VALUE!,#VALUE!,#VALUE!
2015-12-31,-1.931634504,-0.946032065,0.802797924
2016-01-04,-5.928025756,-1.54258773,-7.167577791
2016-01-05,-0.504041618,0.200609467,0.008545267
2016-01-06,-0.180408562,-1.320599853,-1.984768517
2016-01-07,-3.984447607,-2.398910422,-1.56008801
2016-01-08,-0.146806965,-1.090055139,-2.180160281
2016-01-11,1.745321288,0.084962081,-1.504477915
2016-01-12,0.023899598,0.776867862,1.014413824
2016-01-13,-6.017092541,-2.528675895,-4.710285658
2016-01-14,1.904526301,1.655285571,2.887820165
2016-01-15,#VALUE!,#VALUE!,#VALUE!
2016-01-19,0.750822931,0.052674868,-0.132296151
2016-01-20,-0.473442879,-1.176879342,-2.985301936
2016-01-21,0.566225656,0.517623512,0.636537698
2016-01-22,3.646744516,2.007497337,1.281363656
2016-01-25,0.024577267,-1.576729841,-3.09408905
2016-01-26,0.787493778,1.403893655,-1.447029098
2016-01-27,-3.02314585,-1.093086766,-2.878135801
2016-01-28,8.538128499,0.550595336,0.862227254
2016-01-29,-7.915829384,2.445152777,0.786907905
2016-02-01,-2.099184724,-0.044991001,2.957248556
2016-02-02,-4.031670348,-1.89272703,-7.462217135
2016-02-03,-3.884241663,0.497249673,-5.222807699
2016-02-04,0.971843494,0.151871904,1.060083006
2016-02-05,-6.576747373,-1.866155536,-7.538416966
2016-02-08,-2.834504645,-1.42613596,-9.415479457
2016-02-09,-1.243617442,-0.066904587,0.175012848
2016-02-10,1.72886043,-0.01955437,-3.1387645
2016-02-11,2.682879601,-1.238320059,4.623900713
2016-02-12,0.644420166,1.932453563,0.377549417
2016-02-16,2.726767997,1.637625842,2.697110825
2016-02-17,#VALUE!,#VALUE!,#VALUE!
2016-02-18,-1.719108119,-0.468293337,-1.139411261
2016-02-19,1.867529444,-0.003233478,-0.114618446
2016-02-22,4.495791592,1.434497783,6.484032035
2016-02-23,-1.179841116,-1.253696089,-0.299069367
2016-02-24,#VALUE!,#VALUE!,#VALUE!
2016-02-25,0.199551674,1.127833916,4.601363707
2016-02-26,0.013853611,-0.187734461,1.540105109
2016-02-29,-0.489849169,-0.815988485,0.831304798
2016-03-01,4.687637434,2.35829064,-2.950962785
2016-03-02,0.201314362,0.408047011,1.061670816
2016-03-03,-0.47047894,0.348688077,3.853265549
2016-03-04,-0.408334683,0.329468653,2.671091736
2016-03-07,-2.169523898,0.087859564,2.091366864
2016-03-08,-0.453017369,-1.131060537,-1.319684678
2016-03-09,-0.141769971,0.503309744,2.975344972
2016-03-10,#VALUE!,#VALUE!,#VALUE!
2016-03-11,1.892053733,1.625542225,1.123659809
2016-03-14,0.657221079,-0.126889153,3.619697309
2016-03-15,0.633806752,-0.18463022,1.471035067
2016-03-16,-0.478575194,0.557623473,1.630011079
2016-03-17,-2.617191001,0.656508986,1.984447025
2016-03-18,-1.325178602,0.438747395,2.769843224
2016-03-21,0.342678768,0.097632501,2.368361158
2016-03-22,1.165538581,-0.088736202,-1.727768765
2016-03-23,1.618447117,-0.641555068,-5.106870679
2016-03-24,2.31048149,-0.038773105,2.295236006
2016-03-28,-0.530682317,0.05357921,1.095123256
2016-03-29,2.383060313,0.876897099,-0.057371455
2016-03-30,0.809241698,0.433293459,-1.418705911
2016-03-31,-0.847905716,-0.205006157,1.260529319
2016-04-01,0.814465758,0.630219191,3.34589872
2016-04-04,-0.89199884,-0.322169899,3.879306941
2016-04-05,-1.196455444,-1.020479163,3.374870218
2016-04-06,2.682398936,1.044512662,3.820078071
2016-04-07,-1.785525287,-1.205629318,-3.146772326
2016-04-08,#VALUE!,#VALUE!,#VALUE!
2016-04-11,0.222610938,-0.275176538,-0.060821119
2016-04-12,1.206763459,0.960753496,-0.844644982
2016-04-13,1.912228172,0.998185051,2.670779276
2016-04-14,0.959037781,0.016441908,-1.055374382
2016-04-15,0.823719529,-0.099381075,1.045766957
2016-04-18,1.499256248,0.651095877,-0.248716094
2016-04-19,-1.180407513,0.307069684,-2.598560395
2016-04-20,0.806488497,0.075248768,1.044695226
2016-04-21,-0.315778699,-0.521660401,-0.675249378
2016-04-22,-1.678929899,0.003881765,2.174305128
2016-04-25,0.913518231,-0.182273069,-0.764406459
2016-04-26,-1.500516744,0.186113711,0.758577054
2016-04-27,-1.686204528,0.16403228,-0.89941334
2016-04-28,-0.757064948,-0.928158091,-1.507291636
2016-04-29,9.135225837,-0.508471647,-2.846688754
2016-05-02,3.611214423,0.777166158,0.430242697
2016-05-03,-1.850084554,-0.872271883,-4.000342488
2016-05-04,-0.063457065,-0.596334983,-4.292776964
2016-05-05,-1.776903473,-0.024807761,-5.083895934
2016-05-06,2.228649022,0.31602956,1.593624625
